apartment_id,region,quality_class,area_m2,rooms,work_category,work_name,unit,quantity,unit_price,line_cost
506,Город-миллионник,Стандарт,54.7,2,Электрика,Монтаж розеток/выключателей,шт,20.0,354.73,7094.6
506,Город-миллионник,Стандарт,54.7,2,Сантехника,Установка унитаза,шт,1.0,2583.47,2583.47
506,Город-миллионник,Стандарт,54.7,2,Двери,Установка межкомнатной двери,шт,2.0,3296.35,6592.7
507,Город-миллионник,Стандарт,73.8,3,Демонтаж,Демонтаж плитки,м2,56.3,233.25,13131.97
507,Город-миллионник,Стандарт,73.8,3,Демонтаж,Демонтаж стяжки,м2,63.7,302.33,19258.42
507,Город-миллионник,Стандарт,73.8,3,Стены,Шпаклёвка стен,м2,151.2,358.26,54168.91
507,Город-миллионник,Стандарт,73.8,3,Стены,Грунтовка стен,м2,163.3,61.85,10100.11
507,Город-миллионник,Стандарт,73.8,3,Стены,Возведение перегородки ГКЛ,м2,3.9,893.99,3486.56
507,Город-миллионник,Стандарт,73.8,3,Стены,Поклейка обоев,м2,167.9,407.04,68342.02
507,Город-миллионник,Стандарт,73.8,3,Стены,Укладка плитки на стену,м2,175.5,1482.29,260141.9
507,Город-миллионник,Стандарт,73.8,3,Пол,Стяжка пола,м2,45.1,849.48,38311.55
507,Город-миллионник,Стандарт,73.8,3,Пол,Наливной пол,м2,58.0,578.47,33551.26
507,Город-миллионник,Стандарт,73.8,3,Пол,Укладка ламината,м2,44.1,523.7,23095.17
507,Город-миллионник,Стандарт,73.8,3,Пол,Укладка плитки на пол,м2,41.3,1306.17,53944.82
507,Город-миллионник,Стандарт,73.8,3,Пол,Установка плинтуса,мп,59.9,237.08,14201.09
507,Город-миллионник,Стандарт,73.8,3,Потолок,Штукатурка потолка,м2,72.6,705.19,51196.79
507,Город-миллионник,Стандарт,73.8,3,Потолок,Покраска потолка,м2,64.4,297.77,19176.39
507,Город-миллионник,Стандарт,73.8,3,Электрика,Прокладка кабеля,мп,26.0,143.6,3733.6
507,Город-миллионник,Стандарт,73.8,3,Электрика,Монтаж розеток/выключателей,шт,26.0,389.55,10128.3
507,Город-миллионник,Стандарт,73.8,3,Электрика,Монтаж светильников,шт,3.0,600.67,1802.01
507,Город-миллионник,Стандарт,73.8,3,Сантехника,Установка смесителя,шт,2.0,1673.3,3346.6
507,Город-миллионник,Стандарт,73.8,3,Сантехника,Установка унитаза,шт,1.0,2681.96,2681.96
507,Город-миллионник,Стандарт,73.8,3,Сантехника,Установка раковины,шт,1.0,1907.43,1907.43
507,Город-миллионник,Стандарт,73.8,3,Двери,Установка межкомнатной двери,шт,4.0,3707.77,14831.08
507,Город-миллионник,Стандарт,73.8,3,Двери,Монтаж откосов,мп,4.0,661.3,2645.2
508,Город-миллионник,Эконом,57.3,2,Демонтаж,Демонтаж обоев,м2,130.4,69.85,9108.44
508,Город-миллионник,Эконом,57.3,2,Стены,Штукатурка стен по маякам,м2,91.6,376.1,34450.76
508,Город-миллионник,Эконом,57.3,2,Стены,Грунтовка стен,м2,146.7,53.97,7917.4
508,Город-миллионник,Эконом,57.3,2,Стены,Поклейка обоев,м2,127.9,295.13,37747.13
508,Город-миллионник,Эконом,57.3,2,Стены,Покраска стен,м2,80.2,243.11,19497.42
508,Город-миллионник,Эконом,57.3,2,Пол,Стяжка пола,м2,39.8,566.78,22557.84
508,Город-миллионник,Эконом,57.3,2,Пол,Укладка ламината,м2,31.4,358.39,11253.45
508,Город-миллионник,Эконом,57.3,2,Пол,Укладка плитки на пол,м2,50.9,1019.65,51900.18
508,Город-миллионник,Эконом,57.3,2,Потолок,Штукатурка потолка,м2,33.0,448.65,14805.45
508,Город-миллионник,Эконом,57.3,2,Потолок,Натяжной потолок,м2,41.3,400.42,16537.35
508,Город-миллионник,Эконом,57.3,2,Потолок,Потолок из ГКЛ,м2,40.1,689.42,27645.74
508,Город-миллионник,Эконом,57.3,2,Потолок,Покраска потолка,м2,45.3,263.22,11923.87
508,Город-миллионник,Эконом,57.3,2,Электрика,Штробление под проводку,мп,20.0,268.0,5360.0
508,Город-миллионник,Эконом,57.3,2,Электрика,Прокладка кабеля,мп,20.0,88.1,1762.0
508,Город-миллионник,Эконом,57.3,2,Электрика,Монтаж розеток/выключателей,шт,20.0,265.53,5310.6
508,Город-миллионник,Эконом,57.3,2,Сантехника,Разводка труб (точка),точка,20.0,2327.99,46559.8
508,Город-миллионник,Эконом,57.3,2,Сантехника,Установка смесителя,шт,1.0,1113.44,1113.44
508,Город-миллионник,Эконом,57.3,2,Сантехника,Установка унитаза,шт,1.0,2058.67,2058.67
508,Город-миллионник,Эконом,57.3,2,Двери,Установка межкомнатной двери,шт,2.0,2629.95,5259.9
508,Город-миллионник,Эконом,57.3,2,Двери,Монтаж откосов,мп,2.3,514.08,1182.38
509,Крупный город,Эконом,118.1,4,Демонтаж,Демонтаж обоев,м2,260.6,64.81,16889.49
509,Крупный город,Эконом,118.1,4,Демонтаж,Демонтаж перегородки,м2,3.7,257.15,951.46
509,Крупный город,Эконом,118.1,4,Стены,Штукатурка стен по маякам,м2,188.2,383.94,72257.51
509,Крупный город,Эконом,118.1,4,Стены,Шпаклёвка стен,м2,213.2,219.51,46799.53
509,Крупный город,Эконом,118.1,4,Стены,Возведение перегородки ГКЛ,м2,5.0,630.59,3152.95
509,Крупный город,Эконом,118.1,4,Стены,Укладка плитки на стену,м2,190.7,967.14,184433.6
509,Крупный город,Эконом,118.1,4,Потолок,Штукатурка потолка,м2,66.3,498.63,33059.17
509,Крупный город,Эконом,118.1,4,Электрика,Прокладка кабеля,мп,32.0,84.23,2695.36
509,Крупный город,Эконом,118.1,4,Электрика,Монтаж розеток/выключателей,шт,32.0,280.8,8985.6
509,Крупный город,Эконом,118.1,4,Электрика,Монтаж светильников,шт,4.0,345.38,1381.52
509,Крупный город,Эконом,118.1,4,Сантехника,Разводка труб (точка),точка,32.0,1688.35,54027.2
509,Крупный город,Эконом,118.1,4,Сантехника,Установка смесителя,шт,2.0,946.76,1893.52
509,Крупный город,Эконом,118.1,4,Сантехника,Установка раковины,шт,2.0,1526.77,3053.54
509,Крупный город,Эконом,118.1,4,Двери,Установка межкомнатной двери,шт,4.0,2308.57,9234.28
510,Москва,Комфорт,84.9,3,Демонтаж,Демонтаж обоев,м2,122.8,148.0,18174.4
510,Москва,Комфорт,84.9,3,Демонтаж,Демонтаж плитки,м2,70.6,503.73,35563.34
510,Москва,Комфорт,84.9,3,Стены,Шпаклёвка стен,м2,214.4,522.12,111942.53
510,Москва,Комфорт,84.9,3,Стены,Грунтовка стен,м2,174.8,125.69,21970.61
510,Москва,Комфорт,84.9,3,Стены,Возведение перегородки ГКЛ,м2,3.9,1307.88,5100.73
510,Москва,Комфорт,84.9,3,Стены,Покраска стен,м2,125.6,615.46,77301.78
510,Москва,Комфорт,84.9,3,Пол,Стяжка пола,м2,74.5,1222.11,91047.2
510,Москва,Комфорт,84.9,3,Пол,Наливной пол,м2,57.9,800.78,46365.16
510,Москва,Комфорт,84.9,3,Пол,Укладка ламината,м2,63.9,841.26,53756.51
510,Москва,Комфорт,84.9,3,Потолок,Штукатурка потолка,м2,63.0,1187.62,74820.06
510,Москва,Комфорт,84.9,3,Потолок,Натяжной потолок,м2,73.9,985.48,72826.97
510,Москва,Комфорт,84.9,3,Потолок,Потолок из ГКЛ,м2,45.9,1783.1,81844.29
510,Москва,Комфорт,84.9,3,Потолок,Покраска потолка,м2,57.3,505.52,28966.3
510,Москва,Комфорт,84.9,3,Электрика,Штробление под проводку,мп,26.0,503.07,13079.82
510,Москва,Комфорт,84.9,3,Электрика,Прокладка кабеля,мп,26.0,185.13,4813.38
510,Москва,Комфорт,84.9,3,Электрика,Монтаж розеток/выключателей,шт,26.0,545.11,14172.86
510,Москва,Комфорт,84.9,3,Электрика,Монтаж светильников,шт,3.0,852.11,2556.33
510,Москва,Комфорт,84.9,3,Сантехника,Установка унитаза,шт,1.0,3856.15,3856.15
510,Москва,Комфорт,84.9,3,Двери,Монтаж откосов,мп,3.7,1366.76,5057.01
511,Москва,Стандарт,43.8,1,Демонтаж,Демонтаж плитки,м2,35.8,420.13,15040.65
511,Москва,Стандарт,43.8,1,Демонтаж,Демонтаж стяжки,м2,38.1,363.45,13847.44
511,Москва,Стандарт,43.8,1,Стены,Штукатурка стен по маякам,м2,107.5,747.22,80326.15
511,Москва,Стандарт,43.8,1,Стены,Шпаклёвка стен,м2,80.9,411.27,33271.74
511,Москва,Стандарт,43.8,1,Стены,Грунтовка стен,м2,62.3,83.43,5197.69
511,Москва,Стандарт,43.8,1,Стены,Поклейка обоев,м2,97.8,495.22,48432.52
511,Москва,Стандарт,43.8,1,Стены,Покраска стен,м2,93.3,478.9,44681.37
511,Москва,Стандарт,43.8,1,Стены,Укладка плитки на стену,м2,75.1,2024.18,152015.92
511,Москва,Стандарт,43.8,1,Пол,Стяжка пола,м2,39.3,951.87,37408.49
511,Москва,Стандарт,43.8,1,Пол,Укладка ламината,м2,23.6,527.87,12457.73
511,Москва,Стандарт,43.8,1,Пол,Укладка плитки на пол,м2,43.7,1629.34,71202.16
511,Москва,Стандарт,43.8,1,Пол,Установка плинтуса,мп,39.1,412.97,16147.13
511,Москва,Стандарт,43.8,1,Потолок,Штукатурка потолка,м2,42.2,870.46,36733.41
511,Москва,Стандарт,43.8,1,Потолок,Натяжной потолок,м2,27.4,702.56,19250.14
511,Москва,Стандарт,43.8,1,Потолок,Покраска потолка,м2,25.4,391.28,9938.51
511,Москва,Стандарт,43.8,1,Электрика,Штробление под проводку,мп,14.0,377.18,5280.52
511,Москва,Стандарт,43.8,1,Электрика,Прокладка кабеля,мп,14.0,185.93,2603.02
511,Москва,Стандарт,43.8,1,Электрика,Монтаж розеток/выключателей,шт,14.0,486.08,6805.12
511,Москва,Стандарт,43.8,1,Электрика,Монтаж светильников,шт,1.0,868.17,868.17
511,Москва,Стандарт,43.8,1,Сантехника,Разводка труб (точка),точка,14.0,2982.52,41755.28
511,Москва,Стандарт,43.8,1,Сантехника,Установка унитаза,шт,1.0,3631.42,3631.42
511,Москва,Стандарт,43.8,1,Сантехника,Установка ванны,шт,1.0,4169.12,4169.12
511,Москва,Стандарт,43.8,1,Сантехника,Установка раковины,шт,2.0,2284.56,4569.12
511,Москва,Стандарт,43.8,1,Двери,Установка межкомнатной двери,шт,1.0,5050.94,5050.94
512,Крупный город,Премиум,55.9,2,Демонтаж,Демонтаж обоев,м2,140.6,115.11,16184.47
512,Крупный город,Премиум,55.9,2,Демонтаж,Демонтаж плитки,м2,48.4,426.35,20635.34
512,Крупный город,Премиум,55.9,2,Стены,Штукатурка стен по маякам,м2,85.0,924.97,78622.45
512,Крупный город,Премиум,55.9,2,Стены,Шпаклёвка стен,м2,145.8,479.03,69842.57
512,Крупный город,Премиум,55.9,2,Стены,Грунтовка стен,м2,116.2,92.97,10803.11
512,Крупный город,Премиум,55.9,2,Стены,Поклейка обоев,м2,82.4,572.33,47159.99
512,Крупный город,Премиум,55.9,2,Пол,Стяжка пола,м2,53.6,966.81,51821.02
512,Крупный город,Премиум,55.9,2,Пол,Укладка ламината,м2,36.9,609.89,22504.94
512,Крупный город,Премиум,55.9,2,Пол,Установка плинтуса,мп,35.7,393.39,14044.02
512,Крупный город,Премиум,55.9,2,Потолок,Потолок из ГКЛ,м2,48.2,1587.68,76526.18
512,Крупный город,Премиум,55.9,2,Электрика,Штробление под проводку,мп,20.0,526.18,10523.6
512,Крупный город,Премиум,55.9,2,Электрика,Монтаж розеток/выключателей,шт,20.0,498.39,9967.8
512,Крупный город,Премиум,55.9,2,Электрика,Монтаж светильников,шт,2.0,818.3,1636.6
512,Крупный город,Премиум,55.9,2,Сантехника,Разводка труб (точка),точка,20.0,3952.45,79049.0
512,Крупный город,Премиум,55.9,2,Сантехника,Установка унитаза,шт,2.0,3357.26,6714.52
512,Крупный город,Премиум,55.9,2,Сантехника,Установка ванны,шт,1.0,5215.98,5215.98
512,Крупный город,Премиум,55.9,2,Сантехника,Установка раковины,шт,1.0,2556.35,2556.35
512,Крупный город,Премиум,55.9,2,Двери,Установка межкомнатной двери,шт,2.0,4479.55,8959.1
512,Крупный город,Премиум,55.9,2,Двери,Монтаж откосов,мп,1.7,986.26,1676.64
513,Регион,Стандарт,65.6,2,Демонтаж,Демонтаж обоев,м2,172.7,69.19,11949.11
513,Регион,Стандарт,65.6,2,Демонтаж,Демонтаж плитки,м2,40.4,212.33,8578.13
513,Регион,Стандарт,65.6,2,Стены,Шпаклёвка стен,м2,170.6,262.55,44791.03
513,Регион,Стандарт,65.6,2,Стены,Грунтовка стен,м2,102.2,46.72,4774.78
513,Регион,Стандарт,65.6,2,Стены,Возведение перегородки ГКЛ,м2,1.7,677.98,1152.57
513,Регион,Стандарт,65.6,2,Стены,Поклейка обоев,м2,154.1,334.4,51531.04
513,Регион,Стандарт,65.6,2,Пол,Стяжка пола,м2,35.3,462.04,16310.01
513,Регион,Стандарт,65.6,2,Пол,Укладка ламината,м2,45.1,370.4,16705.04
513,Регион,Стандарт,65.6,2,Пол,Укладка плитки на пол,м2,61.7,1127.18,69547.01
513,Регион,Стандарт,65.6,2,Пол,Установка плинтуса,мп,55.0,207.79,11428.45
513,Регион,Стандарт,65.6,2,Потолок,Штукатурка потолка,м2,52.2,484.67,25299.77
513,Регион,Стандарт,65.6,2,Потолок,Натяжной потолок,м2,33.8,475.9,16085.42
513,Регион,Стандарт,65.6,2,Потолок,Покраска потолка,м2,51.8,234.57,12150.73
513,Регион,Стандарт,65.6,2,Электрика,Штробление под проводку,мп,20.0,232.51,4650.2
513,Регион,Стандарт,65.6,2,Электрика,Прокладка кабеля,мп,20.0,89.14,1782.8
513,Регион,Стандарт,65.6,2,Электрика,Монтаж розеток/выключателей,шт,20.0,271.72,5434.4
513,Регион,Стандарт,65.6,2,Электрика,Сборка электрощита,шт,1.0,5274.4,5274.4
513,Регион,Стандарт,65.6,2,Сантехника,Установка смесителя,шт,1.0,1274.15,1274.15
513,Регион,Стандарт,65.6,2,Двери,Установка межкомнатной двери,шт,3.0,2877.25,8631.75
513,Регион,Стандарт,65.6,2,Двери,Монтаж откосов,мп,2.7,628.84,1697.87
514,Москва,Стандарт,81.4,3,Демонтаж,Демонтаж обоев,м2,187.8,108.53,20381.93
514,Москва,Стандарт,81.4,3,Демонтаж,Демонтаж плитки,м2,50.7,327.22,16590.05
514,Москва,Стандарт,81.4,3,Стены,Штукатурка стен по маякам,м2,146.6,743.22,108956.05
514,Москва,Стандарт,81.4,3,Стены,Шпаклёвка стен,м2,185.7,514.54,95550.08
514,Москва,Стандарт,81.4,3,Стены,Возведение перегородки ГКЛ,м2,3.1,1002.59,3108.03
514,Москва,Стандарт,81.4,3,Стены,Укладка плитки на стену,м2,154.8,1795.15,277889.22
514,Москва,Стандарт,81.4,3,Пол,Стяжка пола,м2,48.5,891.94,43259.09
514,Москва,Стандарт,81.4,3,Пол,Наливной пол,м2,76.3,641.24,48926.61
514,Москва,Стандарт,81.4,3,Потолок,Натяжной потолок,м2,50.0,602.46,30123.0
514,Москва,Стандарт,81.4,3,Потолок,Покраска потолка,м2,69.8,343.56,23980.49
514,Москва,Стандарт,81.4,3,Электрика,Штробление под проводку,мп,26.0,416.49,10828.74
514,Москва,Стандарт,81.4,3,Электрика,Монтаж розеток/выключателей,шт,26.0,469.63,12210.38
514,Москва,Стандарт,81.4,3,Электрика,Монтаж светильников,шт,3.0,795.8,2387.4
514,Москва,Стандарт,81.4,3,Электрика,Сборка электрощита,шт,2.0,8767.52,17535.04
514,Москва,Стандарт,81.4,3,Сантехника,Разводка труб (точка),точка,26.0,3266.4,84926.4
514,Москва,Стандарт,81.4,3,Сантехника,Установка унитаза,шт,2.0,3766.27,7532.54
514,Москва,Стандарт,81.4,3,Сантехника,Установка раковины,шт,2.0,3103.15,6206.3
514,Москва,Стандарт,81.4,3,Двери,Установка входной двери,шт,1.0,6361.95,6361.95
515,Санкт-Петербург,Стандарт,42.3,2,Демонтаж,Демонтаж стяжки,м2,32.0,371.71,11894.72
515,Санкт-Петербург,Стандарт,42.3,2,Стены,Штукатурка стен по маякам,м2,58.3,633.48,36931.88
515,Санкт-Петербург,Стандарт,42.3,2,Стены,Шпаклёвка стен,м2,104.8,388.71,40736.81
515,Санкт-Петербург,Стандарт,42.3,2,Стены,Возведение перегородки ГКЛ,м2,2.1,920.24,1932.5
515,Санкт-Петербург,Стандарт,42.3,2,Стены,Поклейка обоев,м2,89.0,460.34,40970.26
515,Санкт-Петербург,Стандарт,42.3,2,Стены,Покраска стен,м2,105.6,446.5,47150.4
515,Санкт-Петербург,Стандарт,42.3,2,Пол,Стяжка пола,м2,39.6,858.85,34010.46
515,Санкт-Петербург,Стандарт,42.3,2,Пол,Наливной пол,м2,30.8,520.12,16019.7
515,Санкт-Петербург,Стандарт,42.3,2,Пол,Укладка ламината,м2,37.8,590.44,22318.63
515,Санкт-Петербург,Стандарт,42.3,2,Пол,Установка плинтуса,мп,36.4,270.69,9853.12
515,Санкт-Петербург,Стандарт,42.3,2,Потолок,Покраска потолка,м2,35.3,355.6,12552.68
515,Санкт-Петербург,Стандарт,42.3,2,Электрика,Штробление под проводку,мп,20.0,327.62,6552.4
515,Санкт-Петербург,Стандарт,42.3,2,Электрика,Прокладка кабеля,мп,20.0,150.38,3007.6
515,Санкт-Петербург,Стандарт,42.3,2,Сантехника,Разводка труб (точка),точка,20.0,3071.25,61425.0
515,Санкт-Петербург,Стандарт,42.3,2,Сантехника,Установка смесителя,шт,1.0,1886.69,1886.69
515,Санкт-Петербург,Стандарт,42.3,2,Сантехника,Установка унитаза,шт,1.0,3304.94,3304.94
515,Санкт-Петербург,Стандарт,42.3,2,Сантехника,Установка ванны,шт,1.0,4355.54,4355.54
515,Санкт-Петербург,Стандарт,42.3,2,Сантехника,Установка раковины,шт,2.0,2557.93,5115.86
515,Санкт-Петербург,Стандарт,42.3,2,Двери,Установка межкомнатной двери,шт,2.0,4216.39,8432.78
515,Санкт-Петербург,Стандарт,42.3,2,Двери,Монтаж откосов,мп,2.8,671.36,1879.81
516,Регион,Комфорт,80.2,3,Демонтаж,Демонтаж обоев,м2,110.8,88.21,9773.67
516,Регион,Комфорт,80.2,3,Стены,Штукатурка стен по маякам,м2,192.2,553.7,106421.14
516,Регион,Комфорт,80.2,3,Стены,Грунтовка стен,м2,198.8,64.8,12882.24
516,Регион,Комфорт,80.2,3,Стены,Возведение перегородки ГКЛ,м2,3.0,830.86,2492.58
516,Регион,Комфорт,80.2,3,Стены,Покраска стен,м2,121.7,314.42,38264.91
516,Регион,Комфорт,80.2,3,Стены,Укладка плитки на стену,м2,130.9,1157.07,151460.46
516,Регион,Комфорт,80.2,3,Пол,Стяжка пола,м2,57.1,736.98,42081.56
516,Регион,Комфорт,80.2,3,Пол,Укладка ламината,м2,58.3,384.42,22411.69
516,Регион,Комфорт,80.2,3,Пол,Укладка плитки на пол,м2,41.8,1179.54,49304.77
516,Регион,Комфорт,80.2,3,Пол,Установка плинтуса,мп,45.1,257.13,11596.56
516,Регион,Комфорт,80.2,3,Потолок,Натяжной потолок,м2,67.4,530.36,35746.26
516,Регион,Комфорт,80.2,3,Потолок,Потолок из ГКЛ,м2,55.7,831.89,46336.27
516,Регион,Комфорт,80.2,3,Потолок,Покраска потолка,м2,63.2,252.65,15967.48
516,Регион,Комфорт,80.2,3,Электрика,Штробление под проводку,мп,26.0,275.96,7174.96
516,Регион,Комфорт,80.2,3,Электрика,Монтаж розеток/выключателей,шт,26.0,314.72,8182.72
516,Регион,Комфорт,80.2,3,Электрика,Монтаж светильников,шт,4.0,567.64,2270.56
516,Регион,Комфорт,80.2,3,Электрика,Сборка электрощита,шт,1.0,7696.3,7696.3
516,Регион,Комфорт,80.2,3,Сантехника,Разводка труб (точка),точка,26.0,2328.81,60549.06
516,Регион,Комфорт,80.2,3,Сантехника,Установка смесителя,шт,2.0,1500.53,3001.06
516,Регион,Комфорт,80.2,3,Сантехника,Установка унитаза,шт,1.0,2377.31,2377.31
516,Регион,Комфорт,80.2,3,Двери,Установка межкомнатной двери,шт,3.0,3725.45,11176.35
517,Регион,Эконом,36.7,1,Демонтаж,Демонтаж обоев,м2,83.4,58.51,4879.73
517,Регион,Эконом,36.7,1,Демонтаж,Демонтаж плитки,м2,32.6,137.66,4487.72
517,Регион,Эконом,36.7,1,Демонтаж,Демонтаж перегородки,м2,1.3,274.67,357.07
517,Регион,Эконом,36.7,1,Стены,Шпаклёвка стен,м2,93.5,235.34,22004.29
517,Регион,Эконом,36.7,1,Стены,Грунтовка стен,м2,54.2,42.07,2280.19
517,Регион,Эконом,36.7,1,Пол,Стяжка пола,м2,29.7,423.89,12589.53
517,Регион,Эконом,36.7,1,Пол,Укладка ламината,м2,32.6,272.54,8884.8
517,Регион,Эконом,36.7,1,Пол,Установка плинтуса,мп,25.2,184.22,4642.34
517,Регион,Эконом,36.7,1,Потолок,Натяжной потолок,м2,35.6,351.67,12519.45
517,Регион,Эконом,36.7,1,Электрика,Штробление под проводку,мп,14.0,205.66,2879.24
517,Регион,Эконом,36.7,1,Электрика,Прокладка кабеля,мп,14.0,75.32,1054.48
517,Регион,Эконом,36.7,1,Электрика,Монтаж светильников,шт,1.0,391.89,391.89
517,Регион,Эконом,36.7,1,Двери,Установка входной двери,шт,1.0,2671.08,2671.08
517,Регион,Эконом,36.7,1,Двери,Монтаж откосов,мп,0.9,444.47,400.02
518,Регион,Стандарт,93.9,4,Демонтаж,Демонтаж плитки,м2,91.6,193.96,17766.74
518,Регион,Стандарт,93.9,4,Стены,Грунтовка стен,м2,184.0,47.79,8793.36
518,Регион,Стандарт,93.9,4,Стены,Возведение перегородки ГКЛ,м2,3.2,656.05,2099.36
518,Регион,Стандарт,93.9,4,Пол,Стяжка пола,м2,55.9,617.1,34495.89
518,Регион,Стандарт,93.9,4,Пол,Наливной пол,м2,68.5,385.48,26405.38
518,Регион,Стандарт,93.9,4,Пол,Укладка ламината,м2,60.5,357.52,21629.96
518,Регион,Стандарт,93.9,4,Пол,Установка плинтуса,мп,77.0,169.09,13019.93
518,Регион,Стандарт,93.9,4,Потолок,Потолок из ГКЛ,м2,84.1,757.98,63746.12
518,Регион,Стандарт,93.9,4,Потолок,Покраска потолка,м2,67.1,247.94,16636.77
518,Регион,Стандарт,93.9,4,Электрика,Монтаж светильников,шт,5.0,556.38,2781.9
518,Регион,Стандарт,93.9,4,Электрика,Сборка электрощита,шт,1.0,5138.46,5138.46
518,Регион,Стандарт,93.9,4,Сантехника,Установка унитаза,шт,2.0,1978.3,3956.6
518,Регион,Стандарт,93.9,4,Двери,Установка межкомнатной двери,шт,4.0,3102.98,12411.92
518,Регион,Стандарт,93.9,4,Двери,Установка входной двери,шт,1.0,3171.26,3171.26
519,Город-миллионник,Стандарт,35.5,1,Демонтаж,Демонтаж перегородки,м2,1.0,466.54,466.54
519,Город-миллионник,Стандарт,35.5,1,Стены,Штукатурка стен по маякам,м2,90.8,541.29,49149.13
519,Город-миллионник,Стандарт,35.5,1,Стены,Шпаклёвка стен,м2,90.7,351.66,31895.56
519,Город-миллионник,Стандарт,35.5,1,Стены,Грунтовка стен,м2,90.6,61.88,5606.33
519,Город-миллионник,Стандарт,35.5,1,Стены,Поклейка обоев,м2,77.2,417.96,32266.51
519,Город-миллионник,Стандарт,35.5,1,Стены,Покраска стен,м2,64.4,382.34,24622.7
519,Город-миллионник,Стандарт,35.5,1,Пол,Стяжка пола,м2,33.7,764.52,25764.32
519,Город-миллионник,Стандарт,35.5,1,Пол,Установка плинтуса,мп,20.0,272.96,5459.2
519,Город-миллионник,Стандарт,35.5,1,Потолок,Штукатурка потолка,м2,22.1,539.97,11933.34
519,Город-миллионник,Стандарт,35.5,1,Потолок,Натяжной потолок,м2,20.7,580.41,12014.49
519,Город-миллионник,Стандарт,35.5,1,Потолок,Потолок из ГКЛ,м2,33.9,945.12,32039.57
519,Город-миллионник,Стандарт,35.5,1,Электрика,Штробление под проводку,мп,14.0,295.59,4138.26
519,Город-миллионник,Стандарт,35.5,1,Электрика,Прокладка кабеля,мп,14.0,110.77,1550.78
519,Город-миллионник,Стандарт,35.5,1,Электрика,Монтаж розеток/выключателей,шт,14.0,374.33,5240.62
519,Город-миллионник,Стандарт,35.5,1,Электрика,Сборка электрощита,шт,2.0,5449.06,10898.12
519,Город-миллионник,Стандарт,35.5,1,Сантехника,Установка смесителя,шт,1.0,1390.04,1390.04
519,Город-миллионник,Стандарт,35.5,1,Сантехника,Установка унитаза,шт,1.0,2339.78,2339.78
519,Город-миллионник,Стандарт,35.5,1,Сантехника,Установка ванны,шт,2.0,2956.23,5912.46
519,Город-миллионник,Стандарт,35.5,1,Двери,Установка межкомнатной двери,шт,1.0,3620.33,3620.33
519,Город-миллионник,Стандарт,35.5,1,Двери,Установка входной двери,шт,1.0,5602.0,5602.0
520,Санкт-Петербург,Эконом,70.0,3,Демонтаж,Демонтаж обоев,м2,123.0,91.89,11302.47
520,Санкт-Петербург,Эконом,70.0,3,Демонтаж,Демонтаж плитки,м2,49.2,271.04,13335.17
520,Санкт-Петербург,Эконом,70.0,3,Стены,Штукатурка стен по маякам,м2,97.9,417.77,40899.68
520,Санкт-Петербург,Эконом,70.0,3,Стены,Шпаклёвка стен,м2,103.6,315.35,32670.26
520,Санкт-Петербург,Эконом,70.0,3,Стены,Грунтовка стен,м2,101.2,62.26,6300.71
520,Санкт-Петербург,Эконом,70.0,3,Пол,Стяжка пола,м2,57.9,712.33,41243.91
520,Санкт-Петербург,Эконом,70.0,3,Пол,Наливной пол,м2,53.4,434.19,23185.75
520,Санкт-Петербург,Эконом,70.0,3,Пол,Установка плинтуса,мп,47.9,204.45,9793.15
520,Санкт-Петербург,Эконом,70.0,3,Электрика,Штробление под проводку,мп,26.0,282.16,7336.16
520,Санкт-Петербург,Эконом,70.0,3,Электрика,Прокладка кабеля,мп,26.0,105.5,2743.0
520,Санкт-Петербург,Эконом,70.0,3,Электрика,Монтаж светильников,шт,3.0,591.21,1773.63
520,Санкт-Петербург,Эконом,70.0,3,Электрика,Сборка электрощита,шт,1.0,6582.18,6582.18
520,Санкт-Петербург,Эконом,70.0,3,Сантехника,Разводка труб (точка),точка,26.0,2225.85,57872.1
520,Санкт-Петербург,Эконом,70.0,3,Сантехника,Установка ванны,шт,1.0,2893.09,2893.09
520,Санкт-Петербург,Эконом,70.0,3,Сантехника,Установка раковины,шт,1.0,1940.79,1940.79
520,Санкт-Петербург,Эконом,70.0,3,Двери,Монтаж откосов,мп,3.9,781.36,3047.3
521,Регион,Премиум,77.7,3,Демонтаж,Демонтаж перегородки,м2,3.6,497.53,1791.11
521,Регион,Премиум,77.7,3,Стены,Штукатурка стен по маякам,м2,132.2,816.96,108002.11
521,Регион,Премиум,77.7,3,Стены,Шпаклёвка стен,м2,183.9,452.04,83130.16
521,Регион,Премиум,77.7,3,Стены,Грунтовка стен,м2,190.9,76.7,14642.03
521,Регион,Премиум,77.7,3,Стены,Покраска стен,м2,114.3,400.18,45740.57
521,Регион,Премиум,77.7,3,Стены,Укладка плитки на стену,м2,140.8,2013.05,283437.44
521,Регион,Премиум,77.7,3,Пол,Стяжка пола,м2,46.2,1017.23,46996.03
521,Регион,Премиум,77.7,3,Пол,Укладка ламината,м2,65.3,536.99,35065.45
521,Регион,Премиум,77.7,3,Пол,Укладка плитки на пол,м2,77.5,1683.23,130450.32
521,Регион,Премиум,77.7,3,Пол,Установка плинтуса,мп,59.3,278.74,16529.28
521,Регион,Премиум,77.7,3,Потолок,Натяжной потолок,м2,55.1,632.18,34833.12
521,Регион,Премиум,77.7,3,Электрика,Штробление под проводку,мп,26.0,331.21,8611.46
